Project Number,Date,Day Number, Cost Per Day , Revenue Per Day , Cumulative Cost , Cumulative Revenue 
115,2024-12-10,189,2242.9,2499.63,6585952.87,7839290.55
115,2024-12-11,190,2242.9,2499.63,6588195.77,7841790.18
115,2024-12-12,191,2242.9,2499.63,6590438.67,7844289.81
115,2024-12-13,192,2242.9,2499.63,6592681.57,7846789.44
115,2024-12-14,193,2242.9,2499.63,6594924.47,7849289.07
115,2024-12-15,194,2242.9,2499.63,6597167.37,7851788.7
115,2024-12-16,195,2242.9,2499.63,6599410.27,7854288.33
115,2024-12-17,196,2242.9,2499.63,6601653.17,7856787.95
115,2024-12-18,197,2242.9,2499.63,6603896.07,7859287.58
115,2024-12-19,198,2242.9,2499.63,6606138.97,7861787.21
115,2024-12-20,199,2242.9,2499.63,6608381.87,7864286.84
115,2024-12-21,200,2242.9,2499.63,6610624.77,7866786.47
115,2024-12-22,201,2242.9,2499.63,6612867.67,7869286.1
115,2024-12-23,202,2242.9,2499.63,6615110.57,7871785.73
115,2024-12-24,203,2242.9,2499.63,6617353.47,7874285.36
115,2024-12-25,204,2242.9,2499.63,6619596.37,7876784.98
115,2024-12-26,205,2242.9,2499.63,6621839.27,7879284.61
115,2024-12-27,206,2242.9,2499.63,6624082.17,7881784.24
115,2024-12-28,207,2242.9,2499.63,6626325.07,7884283.87
115,2024-12-29,208,2242.9,2499.63,6628567.97,7886783.5
115,2024-12-30,209,2242.9,2499.63,6630810.87,7889283.13
115,2024-12-31,210,2242.9,2499.63,6633053.77,7891782.76
115,2025-01-01,211,2242.9,2499.63,6635296.67,7894282.39
115,2025-01-02,212,2242.9,2499.63,6637539.57,7896782.01
115,2025-01-03,213,2242.9,2499.63,6639782.47,7899281.64
115,2025-01-04,214,2242.9,2499.63,6642025.37,7901781.27
115,2025-01-05,215,2242.9,2499.63,6644268.27,7904280.9
115,2025-01-06,216,2242.9,2499.63,6646511.17,7906780.53
115,2025-01-07,217,2242.9,2499.63,6648754.07,7909280.16
115,2025-01-08,218,2242.9,2499.63,6650996.97,7911779.79
115,2025-01-09,219,2242.9,2499.63,6653239.87,7914279.42
115,2025-01-10,220,2242.9,2499.63,6655482.77,7916779.04
115,2025-01-11,221,2242.9,2499.63,6657725.67,7919278.67
115,2025-01-12,222,2242.9,2499.63,6659968.57,7921778.3
115,2025-01-13,223,2242.9,2499.63,6662211.47,7924277.93
115,2025-01-14,224,2242.9,2499.63,6664454.37,7926777.56
115,2025-01-15,225,2242.9,2499.63,6666697.27,7929277.19
115,2025-01-16,226,2242.9,2499.63,6668940.17,7931776.82
115,2025-01-17,227,2242.9,2499.63,6671183.07,7934276.45
115,2025-01-18,228,2242.9,2499.63,6673425.97,7936776.07
115,2025-01-19,229,2242.9,2499.63,6675668.86,7939275.7
115,2025-01-20,230,2242.9,2499.63,6677911.76,7941775.33
115,2025-01-21,231,2242.9,2499.63,6680154.66,7944274.96
115,2025-01-22,232,2242.9,2499.63,6682397.56,7946774.59
115,2025-01-23,233,2242.9,2499.63,6684640.46,7949274.22
115,2025-01-24,234,2242.9,2499.63,6686883.36,7951773.85
115,2025-01-25,235,2242.9,2499.63,6689126.26,7954273.47
115,2025-01-26,236,2242.9,2499.63,6691369.16,7956773.1
115,2025-01-27,237,2242.9,2499.63,6693612.06,7959272.73
115,2025-01-28,238,2242.9,2499.63,6695854.96,7961772.36
115,2025-01-29,239,2242.9,2499.63,6698097.86,7964271.99
115,2025-01-30,240,2242.9,2499.63,6700340.76,7966771.62
115,2025-01-31,241,2242.9,2499.63,6702583.66,7969271.25
115,2025-02-01,242,2242.9,2499.63,6704826.56,7971770.88
115,2025-02-02,243,2242.9,2499.63,6707069.46,7974270.5
115,2025-02-03,244,2242.9,2499.63,6709312.36,7976770.13
115,2025-02-04,245,2242.9,2499.63,6711555.26,7979269.76
115,2025-02-05,246,2242.9,2499.63,6713798.16,7981769.39
115,2025-02-06,247,2242.9,2499.63,6716041.06,7984269.02
115,2025-02-07,248,2242.9,2499.63,6718283.96,7986768.65
115,2025-02-08,249,2242.9,2499.63,6720526.86,7989268.28
115,2025-02-09,250,2242.9,2499.63,6722769.76,7991767.91
115,2025-02-10,251,2242.9,2499.63,6725012.66,7994267.53
115,2025-02-11,252,2242.9,2499.63,6727255.56,7996767.16
115,2025-02-12,253,2242.9,2499.63,6729498.46,7999266.79
115,2025-02-13,254,2242.9,2499.63,6731741.36,8001766.42
115,2025-02-14,255,2242.9,2499.63,6733984.26,8004266.05
115,2025-02-15,256,2242.9,2499.63,6736227.16,8006765.68
115,2025-02-16,257,2242.9,2499.63,6738470.06,8009265.31
115,2025-02-17,258,2242.9,2499.63,6740712.96,8011764.94
115,2025-02-18,259,2242.9,2499.63,6742955.86,8014264.56
115,2025-02-19,260,2242.9,2499.63,6745198.76,8016764.19
115,2025-02-20,261,2242.9,2499.63,6747441.66,8019263.82
115,2025-02-21,262,2242.9,2499.63,6749684.56,8021763.45
115,2025-02-22,263,2242.9,2499.63,6751927.46,8024263.08
115,2025-02-23,264,2242.9,2499.63,6754170.36,8026762.71
115,2025-02-24,265,2242.9,2499.63,6756413.26,8029262.34
115,2025-02-25,266,2242.9,2499.63,6758656.16,8031761.97
115,2025-02-26,267,2242.9,2499.63,6760899.06,8034261.59
115,2025-02-27,268,2242.9,2499.63,6763141.96,8036761.22
115,2025-02-28,269,2242.9,2499.63,6765384.86,8039260.85
115,2025-03-01,270,2242.9,2499.63,6767627.76,8041760.48
115,2025-03-02,271,2242.9,2499.63,6769870.66,8044260.11
115,2025-03-03,272,2242.9,2499.63,6772113.56,8046759.74
115,2025-03-04,273,2242.9,2499.63,6774356.46,8049259.37
115,2025-03-05,274,2242.9,2499.63,6776599.36,8051759
115,2025-03-06,275,2242.9,2499.63,6778842.25,8054258.62
115,2025-03-07,276,2242.9,2499.63,6781085.15,8056758.25
115,2025-03-08,277,2242.9,2499.63,6783328.05,8059257.88
115,2025-03-09,278,2242.9,2499.63,6785570.95,8061757.51
115,2025-03-10,279,2242.9,2499.63,6787813.85,8064257.14
115,2025-03-11,280,2242.9,2499.63,6790056.75,8066756.77
115,2025-03-12,281,2242.9,2499.63,6792299.65,8069256.4
115,2025-03-13,282,249.53,306.92,6792549.18,8069563.32
115,2025-03-14,283,249.53,306.92,6792798.71,8069870.24
115,2025-03-15,284,249.53,306.92,6793048.25,8070177.17
115,2025-03-16,285,249.53,306.92,6793297.78,8070484.09
115,2025-03-17,286,249.53,306.92,6793547.31,8070791.01
115,2025-03-18,287,249.53,306.92,6793796.84,8071097.93
115,2025-03-19,288,249.53,306.92,6794046.37,8071404.86
115,2025-03-20,289,249.53,306.92,6794295.9,8071711.78
115,2025-03-21,290,249.53,306.92,6794545.43,8072018.7
115,2025-03-22,291,249.53,306.92,6794794.96,8072325.62
116,2024-06-10,1,285.98,320.3,6795080.94,8072645.93
116,2024-06-11,2,285.98,320.3,6795366.93,8072966.23
116,2024-06-12,3,285.98,320.3,6795652.91,8073286.53
116,2024-06-13,4,285.98,320.3,6795938.9,8073606.84
116,2024-06-14,5,285.98,320.3,6796224.88,8073927.14
116,2024-06-15,6,2950.21,3677.22,6799175.09,8077604.36
116,2024-06-16,7,2950.21,3677.22,6802125.3,8081281.58
116,2024-06-17,8,2950.21,3677.22,6805075.5,8084958.81
116,2024-06-18,9,2950.21,3677.22,6808025.71,8088636.03
116,2024-06-19,10,2950.21,3677.22,6810975.92,8092313.25
116,2024-06-20,11,2950.21,3677.22,6813926.12,8095990.47
116,2024-06-21,12,2950.21,3677.22,6816876.33,8099667.7
116,2024-06-22,13,2950.21,3677.22,6819826.54,8103344.92
116,2024-06-23,14,2950.21,3677.22,6822776.74,8107022.14
116,2024-06-24,15,2950.21,3677.22,6825726.95,8110699.37
116,2024-06-25,16,2950.21,3677.22,6828677.16,8114376.59
116,2024-06-26,17,2950.21,3677.22,6831627.36,8118053.81
116,2024-06-27,18,2950.21,3677.22,6834577.57,8121731.03
116,2024-06-28,19,2950.21,3677.22,6837527.78,8125408.26
116,2024-06-29,20,2950.21,3677.22,6840477.98,8129085.48
116,2024-06-30,21,2950.21,3677.22,6843428.19,8132762.7
116,2024-07-01,22,2950.21,3677.22,6846378.4,8136439.92
116,2024-07-02,23,2950.21,3677.22,6849328.61,8140117.15
116,2024-07-03,24,2950.21,3677.22,6852278.81,8143794.37
116,2024-07-04,25,2950.21,3677.22,6855229.02,8147471.59
116,2024-07-05,26,2950.21,3677.22,6858179.23,8151148.81
116,2024-07-06,27,2950.21,3677.22,6861129.43,8154826.04
116,2024-07-07,28,2950.21,3677.22,6864079.64,8158503.26
116,2024-07-08,29,2950.21,3677.22,6867029.85,8162180.48
116,2024-07-09,30,2950.21,3677.22,6869980.05,8165857.71
116,2024-07-10,31,2950.21,3677.22,6872930.26,8169534.93
116,2024-07-11,32,5393.16,6413.33,6878323.42,8175948.25
116,2024-07-12,33,2728.93,3056.41,6881052.35,8179004.66
116,2024-07-13,34,2728.93,3056.41,6883781.28,8182061.07
116,2024-07-14,35,2728.93,3056.41,6886510.22,8185117.47
116,2024-07-15,36,2728.93,3056.41,6889239.15,8188173.88
116,2024-07-16,37,2728.93,3056.41,6891968.09,8191230.29
116,2024-07-17,38,2728.93,3056.41,6894697.02,8194286.69
116,2024-07-18,39,2728.93,3056.41,6897425.96,8197343.1
116,2024-07-19,40,2728.93,3056.41,6900154.89,8200399.51
116,2024-07-20,41,2728.93,3056.41,6902883.82,8203455.91
116,2024-07-21,42,2728.93,3056.41,6905612.76,8206512.32
116,2024-07-22,43,2728.93,3056.41,6908341.69,8209568.72
116,2024-07-23,44,2728.93,3056.41,6911070.63,8212625.13
116,2024-07-24,45,2728.93,3056.41,6913799.56,8215681.54
116,2024-07-25,46,2728.93,3056.41,6916528.49,8218737.94
116,2024-07-26,47,2728.93,3056.41,6919257.43,8221794.35
116,2024-07-27,48,2728.93,3056.41,6921986.36,8224850.76
116,2024-07-28,49,2728.93,3056.41,6924715.3,8227907.16
116,2024-07-29,50,2728.93,3056.41,6927444.23,8230963.57
116,2024-07-30,51,2728.93,3056.41,6930173.17,8234019.97
116,2024-07-31,52,2728.93,3056.41,6932902.1,8237076.38
116,2024-08-01,53,2728.93,3056.41,6935631.03,8240132.79
116,2024-08-02,54,2728.93,3056.41,6938359.97,8243189.19
116,2024-08-03,55,2728.93,3056.41,6941088.9,8246245.6
116,2024-08-04,56,2728.93,3056.41,6943817.84,8249302.01
116,2024-08-05,57,2728.93,3056.41,6946546.77,8252358.41
116,2024-08-06,58,2728.93,3056.41,6949275.71,8255414.82
116,2024-08-07,59,2728.93,3056.41,6952004.64,8258471.23
116,2024-08-08,60,2728.93,3056.41,6954733.57,8261527.63
116,2024-08-09,61,2728.93,3056.41,6957462.51,8264584.04
116,2024-08-10,62,2728.93,3056.41,6960191.44,8267640.44
116,2024-08-11,63,2728.93,3056.41,6962920.38,8270696.85
116,2024-08-12,64,2728.93,3056.41,6965649.31,8273753.26
116,2024-08-13,65,2728.93,3056.41,6968378.24,8276809.66
116,2024-08-14,66,2728.93,3056.41,6971107.18,8279866.07
116,2024-08-15,67,2728.93,3056.41,6973836.11,8282922.48
116,2024-08-16,68,2728.93,3056.41,6976565.05,8285978.88
116,2024-08-17,69,2728.93,3056.41,6979293.98,8289035.29
116,2024-08-18,70,2728.93,3056.41,6982022.92,8292091.69
116,2024-08-19,71,2728.93,3056.41,6984751.85,8295148.1
116,2024-08-20,72,2728.93,3056.41,6987480.78,8298204.51
116,2024-08-21,73,2728.93,3056.41,6990209.72,8301260.91
116,2024-08-22,74,2728.93,3056.41,6992938.65,8304317.32
116,2024-08-23,75,2728.93,3056.41,6995667.59,8307373.73
116,2024-08-24,76,2728.93,3056.41,6998396.52,8310430.13
116,2024-08-25,77,2728.93,3056.41,7001125.46,8313486.54
116,2024-08-26,78,2728.93,3056.41,7003854.39,8316542.95
116,2024-08-27,79,2728.93,3056.41,7006583.32,8319599.35
116,2024-08-28,80,2728.93,3056.41,7009312.26,8322655.76
116,2024-08-29,81,2728.93,3056.41,7012041.19,8325712.16
116,2024-08-30,82,2728.93,3056.41,7014770.13,8328768.57
116,2024-08-31,83,2728.93,3056.41,7017499.06,8331824.98
116,2024-09-01,84,2728.93,3056.41,7020227.99,8334881.38
116,2024-09-02,85,2728.93,3056.41,7022956.93,8337937.79
116,2024-09-03,86,2728.93,3056.41,7025685.86,8340994.2
116,2024-09-04,87,2728.93,3056.41,7028414.8,8344050.6
116,2024-09-05,88,2728.93,3056.41,7031143.73,8347107.01
116,2024-09-06,89,2728.93,3056.41,7033872.67,8350163.41
116,2024-09-07,90,2728.93,3056.41,7036601.6,8353219.82
116,2024-09-08,91,2728.93,3056.41,7039330.53,8356276.23
116,2024-09-09,92,2728.93,3056.41,7042059.47,8359332.63
116,2024-09-10,93,2728.93,3056.41,7044788.4,8362389.04
116,2024-09-11,94,2728.93,3056.41,7047517.34,8365445.45
116,2024-09-12,95,2728.93,3056.41,7050246.27,8368501.85
116,2024-09-13,96,2728.93,3056.41,7052975.21,8371558.26
116,2024-09-14,97,2728.93,3056.41,7055704.14,8374614.67
116,2024-09-15,98,2728.93,3056.41,7058433.07,8377671.07
116,2024-09-16,99,2728.93,3056.41,7061162.01,8380727.48
116,2024-09-17,100,2728.93,3056.41,7063890.94,8383783.88
116,2024-09-18,101,2728.93,3056.41,7066619.88,8386840.29
116,2024-09-19,102,2728.93,3056.41,7069348.81,8389896.7
116,2024-09-20,103,2728.93,3056.41,7072077.74,8392953.1
116,2024-09-21,104,2728.93,3056.41,7074806.68,8396009.51
116,2024-09-22,105,2728.93,3056.41,7077535.61,8399065.92
116,2024-09-23,106,2728.93,3056.41,7080264.55,8402122.32
116,2024-09-24,107,2728.93,3056.41,7082993.48,8405178.73
116,2024-09-25,108,2728.93,3056.41,7085722.42,8408235.13
116,2024-09-26,109,2728.93,3056.41,7088451.35,8411291.54
116,2024-09-27,110,2728.93,3056.41,7091180.28,8414347.95
116,2024-09-28,111,2728.93,3056.41,7093909.22,8417404.35
116,2024-09-29,112,2728.93,3056.41,7096638.15,8420460.76
116,2024-09-30,113,2728.93,3056.41,7099367.09,8423517.17
116,2024-10-01,114,2728.93,3056.41,7102096.02,8426573.57
116,2024-10-02,115,2728.93,3056.41,7104824.96,8429629.98
116,2024-10-03,116,2728.93,3056.41,7107553.89,8432686.39
116,2024-10-04,117,2728.93,3056.41,7110282.82,8435742.79
116,2024-10-05,118,2728.93,3056.41,7113011.76,8438799.2
116,2024-10-06,119,2728.93,3056.41,7115740.69,8441855.6
116,2024-10-07,120,2728.93,3056.41,7118469.63,8444912.01
116,2024-10-08,121,2728.93,3056.41,7121198.56,8447968.42
116,2024-10-09,122,2728.93,3056.41,7123927.49,8451024.82
116,2024-10-10,123,2728.93,3056.41,7126656.43,8454081.23
116,2024-10-11,124,2728.93,3056.41,7129385.36,8457137.64
116,2024-10-12,125,2728.93,3056.41,7132114.3,8460194.04
116,2024-10-13,126,2728.93,3056.41,7134843.23,8463250.45
116,2024-10-14,127,2728.93,3056.41,7137572.17,8466306.85
116,2024-10-15,128,2728.93,3056.41,7140301.1,8469363.26
116,2024-10-16,129,2728.93,3056.41,7143030.03,8472419.67
116,2024-10-17,130,2728.93,3056.41,7145758.97,8475476.07
116,2024-10-18,131,2728.93,3056.41,7148487.9,8478532.48
116,2024-10-19,132,2728.93,3056.41,7151216.84,8481588.89
116,2024-10-20,133,2728.93,3056.41,7153945.77,8484645.29
116,2024-10-21,134,2728.93,3056.41,7156674.71,8487701.7
116,2024-10-22,135,2728.93,3056.41,7159403.64,8490758.11
116,2024-10-23,136,2728.93,3056.41,7162132.57,8493814.51
116,2024-10-24,137,2728.93,3056.41,7164861.51,8496870.92
116,2024-10-25,138,2728.93,3056.41,7167590.44,8499927.32
116,2024-10-26,139,2728.93,3056.41,7170319.38,8502983.73
116,2024-10-27,140,2728.93,3056.41,7173048.31,8506040.14
116,2024-10-28,141,2728.93,3056.41,7175777.25,8509096.54
116,2024-10-29,142,2728.93,3056.41,7178506.18,8512152.95
116,2024-10-30,143,2728.93,3056.41,7181235.11,8515209.36
116,2024-10-31,144,2728.93,3056.41,7183964.05,8518265.76
116,2024-11-01,145,2728.93,3056.41,7186692.98,8521322.17
116,2024-11-02,146,2728.93,3056.41,7189421.92,8524378.57
116,2024-11-03,147,2728.93,3056.41,7192150.85,8527434.98
116,2024-11-04,148,2728.93,3056.41,7194879.78,8530491.39
116,2024-11-05,149,2728.93,3056.41,7197608.72,8533547.79
116,2024-11-06,150,5532.27,6392.37,7203140.99,8539940.17
116,2024-11-07,151,5532.27,6392.37,7208673.25,8546332.54
116,2024-11-08,152,5532.27,6392.37,7214205.52,8552724.91
116,2024-11-09,153,5532.27,6392.37,7219737.79,8559117.29
116,2024-11-10,154,5532.27,6392.37,7225270.06,8565509.66
116,2024-11-11,155,5532.27,6392.37,7230802.32,8571902.03
116,2024-11-12,156,5532.27,6392.37,7236334.59,8578294.4
116,2024-11-13,157,5532.27,6392.37,7241866.86,8584686.78
116,2024-11-14,158,5532.27,6392.37,7247399.13,8591079.15
116,2024-11-15,159,5532.27,6392.37,7252931.39,8597471.52
116,2024-11-16,160,7716.07,8838.24,7260647.47,8606309.76
116,2024-11-17,161,7716.07,8838.24,7268363.54,8615147.99
116,2024-11-18,162,7716.07,8838.24,7276079.61,8623986.23
116,2024-11-19,163,7716.07,8838.24,7283795.69,8632824.46
116,2024-11-20,164,7716.07,8838.24,7291511.76,8641662.7
116,2024-11-21,165,7716.07,8838.24,7299227.83,8650500.94
116,2024-11-22,166,7716.07,8838.24,7306943.91,8659339.17
116,2024-11-23,167,7716.07,8838.24,7314659.98,8668177.41
116,2024-11-24,168,7716.07,8838.24,7322376.05,8677015.64
116,2024-11-25,169,7716.07,8838.24,7330092.13,8685853.88
116,2024-11-26,170,7716.07,8838.24,7337808.2,8694692.11
116,2024-11-27,171,5273.12,6102.13,7343081.32,8700794.24
116,2024-11-28,172,5273.12,6102.13,7348354.45,8706896.37
116,2024-11-29,173,5273.12,6102.13,7353627.57,8712998.51
116,2024-11-30,174,5273.12,6102.13,7358900.69,8719100.64
116,2024-12-01,175,5273.12,6102.13,7364173.82,8725202.77
116,2024-12-02,176,5273.12,6102.13,7369446.94,8731304.9
116,2024-12-03,177,5273.12,6102.13,7374720.06,8737407.03
116,2024-12-04,178,5273.12,6102.13,7379993.19,8743509.16
116,2024-12-05,179,5273.12,6102.13,7385266.31,8749611.3
116,2024-12-06,180,5273.12,6102.13,7390539.43,8755713.43
116,2024-12-07,181,5273.12,6102.13,7395812.56,8761815.56
116,2024-12-08,182,5273.12,6102.13,7401085.68,8767917.69
116,2024-12-09,183,5273.12,6102.13,7406358.8,8774019.82
116,2024-12-10,184,5273.12,6102.13,7411631.93,8780121.95
116,2024-12-11,185,5273.12,6102.13,7416905.05,8786224.09
116,2024-12-12,186,5273.12,6102.13,7422178.17,8792326.22
116,2024-12-13,187,5273.12,6102.13,7427451.3,8798428.35
116,2024-12-14,188,5273.12,6102.13,7432724.42,8804530.48
116,2024-12-15,189,5273.12,6102.13,7437997.54,8810632.61
116,2024-12-16,190,5273.12,6102.13,7443270.67,8816734.74
116,2024-12-17,191,5273.12,6102.13,7448543.79,8822836.87
116,2024-12-18,192,2469.79,2766.16,7451013.58,8825603.04
116,2024-12-19,193,2469.79,2766.16,7453483.37,8828369.2
116,2024-12-20,194,2469.79,2766.16,7455953.16,8831135.37
116,2024-12-21,195,2469.79,2766.16,7458422.95,8833901.53
116,2024-12-22,196,2469.79,2766.16,7460892.74,8836667.7
116,2024-12-23,197,2469.79,2766.16,7463362.53,8839433.86
116,2024-12-24,198,2469.79,2766.16,7465832.32,8842200.03
116,2024-12-25,199,2469.79,2766.16,7468302.11,8844966.19
116,2024-12-26,200,2469.79,2766.16,7470771.9,8847732.36
116,2024-12-27,201,2469.79,2766.16,7473241.69,8850498.52
116,2024-12-28,202,2469.79,2766.16,7475711.48,8853264.69
116,2024-12-29,203,2469.79,2766.16,7478181.27,8856030.85
116,2024-12-30,204,2469.79,2766.16,7480651.06,8858797.02
116,2024-12-31,205,2469.79,2766.16,7483120.85,8861563.18
116,2025-01-01,206,2469.79,2766.16,7485590.64,8864329.35
116,2025-01-02,207,2469.79,2766.16,7488060.43,8867095.51
116,2025-01-03,208,2469.79,2766.16,7490530.22,8869861.68
116,2025-01-04,209,2469.79,2766.16,7493000.01,8872627.84
116,2025-01-05,210,2469.79,2766.16,7495469.8,8875394.01
116,2025-01-06,211,2469.79,2766.16,7497939.59,8878160.17
116,2025-01-07,212,2469.79,2766.16,7500409.38,8880926.34
116,2025-01-08,213,2469.79,2766.16,7502879.17,8883692.5
116,2025-01-09,214,2469.79,2766.16,7505348.96,8886458.67
116,2025-01-10,215,2469.79,2766.16,7507818.75,8889224.83
116,2025-01-11,216,2469.79,2766.16,7510288.54,8891991
116,2025-01-12,217,2469.79,2766.16,7512758.33,8894757.16
116,2025-01-13,218,2469.79,2766.16,7515228.12,8897523.33
116,2025-01-14,219,2469.79,2766.16,7517697.91,8900289.49
116,2025-01-15,220,2469.79,2766.16,7520167.7,8903055.66
116,2025-01-16,221,2469.79,2766.16,7522637.49,8905821.82
116,2025-01-17,222,2469.79,2766.16,7525107.28,8908587.99
116,2025-01-18,223,2469.79,2766.16,7527577.07,8911354.15
116,2025-01-19,224,2469.79,2766.16,7530046.87,8914120.32
116,2025-01-20,225,2469.79,2766.16,7532516.66,8916886.48
116,2025-01-21,226,2469.79,2766.16,7534986.45,8919652.65
116,2025-01-22,227,2469.79,2766.16,7537456.24,8922418.81
116,2025-01-23,228,2469.79,2766.16,7539926.03,8925184.98
116,2025-01-24,229,2469.79,2766.16,7542395.82,8927951.14
116,2025-01-25,230,2469.79,2766.16,7544865.61,8930717.31
116,2025-01-26,231,2469.79,2766.16,7547335.4,8933483.47
116,2025-01-27,232,2469.79,2766.16,7549805.19,8936249.64
116,2025-01-28,233,2469.79,2766.16,7552274.98,8939015.8
116,2025-01-29,234,2469.79,2766.16,7554744.77,8941781.97
116,2025-01-30,235,2469.79,2766.16,7557214.56,8944548.13
116,2025-01-31,236,2469.79,2766.16,7559684.35,8947314.3
116,2025-02-01,237,2469.79,2766.16,7562154.14,8950080.46
116,2025-02-02,238,2469.79,2766.16,7564623.93,8952846.63
116,2025-02-03,239,2469.79,2766.16,7567093.72,8955612.79
116,2025-02-04,240,2469.79,2766.16,7569563.51,8958378.96
116,2025-02-05,241,2469.79,2766.16,7572033.3,8961145.12
116,2025-02-06,242,2469.79,2766.16,7574503.09,8963911.29
116,2025-02-07,243,2469.79,2766.16,7576972.88,8966677.45
116,2025-02-08,244,2469.79,2766.16,7579442.67,8969443.62
116,2025-02-09,245,2469.79,2766.16,7581912.46,8972209.78
116,2025-02-10,246,2469.79,2766.16,7584382.25,8974975.95
116,2025-02-11,247,2469.79,2766.16,7586852.04,8977742.11
116,2025-02-12,248,2469.79,2766.16,7589321.83,8980508.28
116,2025-02-13,249,2469.79,2766.16,7591791.62,8983274.44
116,2025-02-14,250,2469.79,2766.16,7594261.41,8986040.61
116,2025-02-15,251,2469.79,2766.16,7596731.2,8988806.77
116,2025-02-16,252,2469.79,2766.16,7599200.99,8991572.94
116,2025-02-17,253,2469.79,2766.16,7601670.78,8994339.1
116,2025-02-18,254,2469.79,2766.16,7604140.57,8997105.27
116,2025-02-19,255,2469.79,2766.16,7606610.36,8999871.43
116,2025-02-20,256,2469.79,2766.16,7609080.15,9002637.6
116,2025-02-21,257,2469.79,2766.16,7611549.94,9005403.76
116,2025-02-22,258,2469.79,2766.16,7614019.73,9008169.93
116,2025-02-23,259,2469.79,2766.16,7616489.52,9010936.09
116,2025-02-24,260,2469.79,2766.16,7618959.31,9013702.26
116,2025-02-25,261,2469.79,2766.16,7621429.1,9016468.42
116,2025-02-26,262,2469.79,2766.16,7623898.89,9019234.59
116,2025-02-27,263,2469.79,2766.16,7626368.68,9022000.75
116,2025-02-28,264,2469.79,2766.16,7628838.47,9024766.92
116,2025-03-01,265,2469.79,2766.16,7631308.26,9027533.08
116,2025-03-02,266,2469.79,2766.16,7633778.05,9030299.25
116,2025-03-03,267,2469.79,2766.16,7636247.84,9033065.41
116,2025-03-04,268,2469.79,2766.16,7638717.63,9035831.58
116,2025-03-05,269,2469.79,2766.16,7641187.42,9038597.74
116,2025-03-06,270,2469.79,2766.16,7643657.21,9041363.91
116,2025-03-07,271,2469.79,2766.16,7646127,9044130.07
116,2025-03-08,272,2469.79,2766.16,7648596.79,9046896.24
116,2025-03-09,273,2469.79,2766.16,7651066.58,9049662.4
116,2025-03-10,274,2469.79,2766.16,7653536.37,9052428.57
116,2025-03-11,275,2469.79,2766.16,7656006.16,9055194.73
116,2025-03-12,276,2469.79,2766.16,7658475.95,9057960.89
116,2025-03-13,277,2469.79,2766.16,7660945.74,9060727.06
116,2025-03-14,278,2469.79,2766.16,7663415.53,9063493.22
116,2025-03-15,279,2469.79,2766.16,7665885.32,9066259.39
116,2025-03-16,280,2469.79,2766.16,7668355.11,9069025.55
116,2025-03-17,281,2469.79,2766.16,7670824.9,9071791.72
116,2025-03-18,282,2469.79,2766.16,7673294.69,9074557.88
116,2025-03-19,283,2469.79,2766.16,7675764.48,9077324.05
116,2025-03-20,284,2469.79,2766.16,7678234.27,9080090.21
116,2025-03-21,285,2469.79,2766.16,7680704.06,9082856.38
116,2025-03-22,286,2469.79,2766.16,7683173.85,9085622.54
116,2025-03-23,287,2469.79,2766.16,7685643.64,9088388.71
116,2025-03-24,288,2469.79,2766.16,7688113.43,9091154.87
116,2025-03-25,289,2469.79,2766.16,7690583.22,9093921.04
116,2025-03-26,290,2469.79,2766.16,7693053.01,9096687.2
116,2025-03-27,291,2469.79,2766.16,7695522.8,9099453.37
116,2025-03-28,292,2469.79,2766.16,7697992.59,9102219.53
116,2025-03-29,293,2469.79,2766.16,7700462.38,9104985.7
116,2025-03-30,294,2469.79,2766.16,7702932.17,9107751.86
116,2025-03-31,295,2469.79,2766.16,7705401.96,9110518.03
116,2025-04-01,296,2469.79,2766.16,7707871.75,9113284.19
116,2025-04-02,297,2469.79,2766.16,7710341.54,9116050.36
116,2025-04-03,298,2469.79,2766.16,7712811.33,9118816.52
116,2025-04-04,299,2469.79,2766.16,7715281.12,9121582.69
116,2025-04-05,300,2469.79,2766.16,7717750.91,9124348.85
116,2025-04-06,301,2469.79,2766.16,7720220.7,9127115.02
116,2025-04-07,302,2469.79,2766.16,7722690.5,9129881.18
116,2025-04-08,303,2469.79,2766.16,7725160.29,9132647.35
116,2025-04-09,304,2469.79,2766.16,7727630.08,9135413.51
116,2025-04-10,305,2469.79,2766.16,7730099.87,9138179.68
116,2025-04-11,306,2469.79,2766.16,7732569.66,9140945.84
116,2025-04-12,307,2469.79,2766.16,7735039.45,9143712.01
116,2025-04-13,308,2469.79,2766.16,7737509.24,9146478.17
116,2025-04-14,309,2469.79,2766.16,7739979.03,9149244.34
116,2025-04-15,310,2469.79,2766.16,7742448.82,9152010.5
116,2025-04-16,311,2469.79,2766.16,7744918.61,9154776.67
116,2025-04-17,312,2469.79,2766.16,7747388.4,9157542.83
116,2025-04-18,313,2469.79,2766.16,7749858.19,9160309
116,2025-04-19,314,2469.79,2766.16,7752327.98,9163075.16
116,2025-04-20,315,2469.79,2766.16,7754797.77,9165841.33
116,2025-04-21,316,2469.79,2766.16,7757267.56,9168607.49
116,2025-04-22,317,2469.79,2766.16,7759737.35,9171373.66
116,2025-04-23,318,2469.79,2766.16,7762207.14,9174139.82
116,2025-04-24,319,2469.79,2766.16,7764676.93,9176905.99
116,2025-04-25,320,2469.79,2766.16,7767146.72,9179672.15
