Project Number,Date,Day Number,Cost Per Day,Revenue Per Day,Cumulative Cost,Cumulative Revenue
117,2024-10-22,127,1890.084566,2152.923058,182165.0289,210561.0849
117,2024-10-23,128,1890.084566,2152.923058,184055.1134,212714.008
117,2024-10-24,129,1890.084566,2152.923058,185945.198,214866.9311
117,2024-10-25,130,1890.084566,2152.923058,187835.2826,217019.8541
117,2024-10-26,131,0,0,187835.2826,217019.8541
117,2024-10-27,132,0,0,187835.2826,217019.8541
117,2024-10-28,133,1890.084566,2152.923058,189725.3671,219172.7772
117,2024-10-29,134,1890.084566,2152.923058,191615.4517,221325.7002
117,2024-10-30,135,1890.084566,2152.923058,193505.5363,223478.6233
117,2024-10-31,136,1890.084566,2152.923058,195395.6208,225631.5464
117,2024-11-01,137,1890.084566,2152.923058,197285.7054,227784.4694
117,2024-11-02,138,0,0,197285.7054,227784.4694
117,2024-11-03,139,0,0,197285.7054,227784.4694
117,2024-11-04,140,1890.084566,2152.923058,199175.79,229937.3925
117,2024-11-05,141,1890.084566,2152.923058,201065.8745,232090.3155
117,2024-11-06,142,1890.084566,2152.923058,202955.9591,234243.2386
117,2024-11-07,143,1890.084566,2152.923058,204846.0437,236396.1616
117,2024-11-08,144,1890.084566,2152.923058,206736.1282,238549.0847
117,2024-11-09,145,0,0,206736.1282,238549.0847
117,2024-11-10,146,0,0,206736.1282,238549.0847
117,2024-11-11,147,1890.084566,2152.923058,208626.2128,240702.0078
117,2024-11-12,148,1890.084566,2152.923058,210516.2974,242854.9308
117,2024-11-13,149,1890.084566,2152.923058,212406.3819,245007.8539
117,2024-11-14,150,1890.084566,2152.923058,214296.4665,247160.7769
117,2024-11-15,151,1890.084566,2152.923058,216186.551,249313.7
117,2024-11-16,152,0,0,216186.551,249313.7
117,2024-11-17,153,0,0,216186.551,249313.7
117,2024-11-18,154,1890.084566,2152.923058,218076.6356,251466.623
117,2024-11-19,155,1890.084566,2152.923058,219966.7202,253619.5461
117,2024-11-20,156,1890.084566,2152.923058,221856.8047,255772.4692
117,2024-11-21,157,1890.084566,2152.923058,223746.8893,257925.3922
117,2024-11-22,158,1890.084566,2152.923058,225636.9739,260078.3153
117,2024-11-23,159,0,0,225636.9739,260078.3153
117,2024-11-24,160,0,0,225636.9739,260078.3153
117,2024-11-25,161,1890.084566,2152.923058,227527.0584,262231.2383
117,2024-11-26,162,1890.084566,2152.923058,229417.143,264384.1614
117,2024-11-27,163,1890.084566,2152.923058,231307.2276,266537.0845
117,2024-11-28,164,5975.798852,6728.923058,237283.0264,273266.0075
117,2024-11-29,165,5975.798852,6728.923058,243258.8253,279994.9306
117,2024-11-30,166,0,0,243258.8253,279994.9306
117,2024-12-01,167,0,0,243258.8253,279994.9306
117,2024-12-02,168,5975.798852,6728.923058,249234.6241,286723.8536
117,2024-12-03,169,5975.798852,6728.923058,255210.423,293452.7767
117,2024-12-04,170,5975.798852,6728.923058,261186.2218,300181.6997
117,2024-12-05,171,5975.798852,6728.923058,267162.0207,306910.6228
117,2024-12-06,172,5975.798852,6728.923058,273137.8195,313639.5459
117,2024-12-07,173,0,0,273137.8195,313639.5459
117,2024-12-08,174,0,0,273137.8195,313639.5459
117,2024-12-09,175,10259.79885,12169.60306,283397.6184,325809.1489
117,2024-12-10,176,10259.79885,12169.60306,293657.4172,337978.752
117,2024-12-11,177,10259.79885,12169.60306,303917.2161,350148.355
117,2024-12-12,178,10259.79885,12169.60306,314177.0149,362317.9581
117,2024-12-13,179,10259.79885,12169.60306,324436.8138,374487.5612
117,2024-12-14,180,0,0,324436.8138,374487.5612
117,2024-12-15,181,0,0,324436.8138,374487.5612
117,2024-12-16,182,10259.79885,12169.60306,334696.6127,386657.1642
117,2024-12-17,183,10259.79885,12169.60306,344956.4115,398826.7673
117,2024-12-18,184,10259.79885,12169.60306,355216.2104,410996.3703
117,2024-12-19,185,8655.172589,10356.37538,363871.3829,421352.7457
117,2024-12-20,186,8655.172589,10356.37538,372526.5555,431709.1211
117,2024-12-21,187,0,0,372526.5555,431709.1211
117,2024-12-22,188,0,0,372526.5555,431709.1211
117,2024-12-23,189,8655.172589,10356.37538,381181.7281,442065.4965
117,2024-12-24,190,8655.172589,10356.37538,389836.9007,452421.8719
117,2024-12-25,191,8655.172589,10356.37538,398492.0733,462778.2472
117,2024-12-26,192,8655.172589,10356.37538,407147.2459,473134.6226
117,2024-12-27,193,4569.458304,5780.375381,411716.7042,478914.998
117,2024-12-28,194,0,0,411716.7042,478914.998
117,2024-12-29,195,0,0,411716.7042,478914.998
117,2024-12-30,196,4569.458304,5780.375381,416286.1625,484695.3734
117,2024-12-31,197,4569.458304,5780.375381,420855.6208,490475.7488
117,2025-01-01,198,4569.458304,5780.375381,425425.0791,496256.1241
117,2025-01-02,199,4569.458304,5780.375381,429994.5374,502036.4995
117,2025-01-03,200,4569.458304,5780.375381,434563.9957,507816.8749
117,2025-01-04,201,0,0,434563.9957,507816.8749
117,2025-01-05,202,0,0,434563.9957,507816.8749
117,2025-01-06,203,4569.458304,5780.375381,439133.454,513597.2503
117,2025-01-07,204,4569.458304,5780.375381,443702.9123,519377.6257
117,2025-01-08,205,4569.458304,5780.375381,448272.3706,525158.001
117,2025-01-09,206,4569.458304,5780.375381,452841.8289,530938.3764
117,2025-01-10,207,4569.458304,5780.375381,457411.2872,536718.7518
117,2025-01-11,208,0,0,457411.2872,536718.7518
117,2025-01-12,209,0,0,457411.2872,536718.7518
117,2025-01-13,210,4569.458304,5780.375381,461980.7455,542499.1272
117,2025-01-14,211,4569.458304,5780.375381,466550.2038,548279.5026
117,2025-01-15,212,4569.458304,5780.375381,471119.6621,554059.878
117,2025-01-16,213,4569.458304,5780.375381,475689.1204,559840.2533
117,2025-01-17,214,4569.458304,5780.375381,480258.5788,565620.6287
117,2025-01-18,215,0,0,480258.5788,565620.6287
117,2025-01-19,216,0,0,480258.5788,565620.6287
117,2025-01-20,217,4569.458304,5780.375381,484828.0371,571401.0041
117,2025-01-21,218,4569.458304,5780.375381,489397.4954,577181.3795
117,2025-01-22,219,4569.458304,5780.375381,493966.9537,582961.7549
117,2025-01-23,220,4569.458304,5780.375381,498536.412,588742.1302
117,2025-01-24,221,4569.458304,5780.375381,503105.8703,594522.5056
117,2025-01-25,222,0,0,503105.8703,594522.5056
117,2025-01-26,223,0,0,503105.8703,594522.5056
117,2025-01-27,224,4569.458304,5780.375381,507675.3286,600302.881
117,2025-01-28,225,4569.458304,5780.375381,512244.7869,606083.2564
117,2025-01-29,226,4569.458304,5780.375381,516814.2452,611863.6318
117,2025-01-30,227,4569.458304,5780.375381,521383.7035,617644.0071
117,2025-01-31,228,4569.458304,5780.375381,525953.1618,623424.3825
117,2025-02-01,229,0,0,525953.1618,623424.3825
117,2025-02-02,230,0,0,525953.1618,623424.3825
117,2025-02-03,231,4569.458304,5780.375381,530522.6201,629204.7579
117,2025-02-04,232,4569.458304,5780.375381,535092.0784,634985.1333
117,2025-02-05,233,4569.458304,5780.375381,539661.5367,640765.5087
117,2025-02-06,234,4569.458304,5780.375381,544230.995,646545.8841
117,2025-02-07,235,4569.458304,5780.375381,548800.4533,652326.2594
117,2025-02-08,236,0,0,548800.4533,652326.2594
117,2025-02-09,237,0,0,548800.4533,652326.2594
117,2025-02-10,238,4569.458304,5780.375381,553369.9116,658106.6348
117,2025-02-11,239,4569.458304,5780.375381,557939.3699,663887.0102
117,2025-02-12,240,4569.458304,5780.375381,562508.8282,669667.3856
117,2025-02-13,241,4569.458304,5780.375381,567078.2865,675447.761
117,2025-02-14,242,4569.458304,5780.375381,571647.7448,681228.1363
117,2025-02-15,243,0,0,571647.7448,681228.1363
117,2025-02-16,244,0,0,571647.7448,681228.1363
117,2025-02-17,245,4569.458304,5780.375381,576217.2031,687008.5117
117,2025-02-18,246,4569.458304,5780.375381,580786.6614,692788.8871
117,2025-02-19,247,4569.458304,5780.375381,585356.1197,698569.2625
117,2025-02-20,248,4569.458304,5780.375381,589925.578,704349.6379
117,2025-02-21,249,4569.458304,5780.375381,594495.0363,710130.0132
117,2025-02-22,250,0,0,594495.0363,710130.0132
117,2025-02-23,251,0,0,594495.0363,710130.0132
117,2025-02-24,252,4569.458304,5780.375381,599064.4946,715910.3886
117,2025-02-25,253,4569.458304,5780.375381,603633.9529,721690.764
117,2025-02-26,254,4569.458304,5780.375381,608203.4113,727471.1394
117,2025-02-27,255,4569.458304,5780.375381,612772.8696,733251.5148
117,2025-02-28,256,4569.458304,5780.375381,617342.3279,739031.8902
117,2025-03-01,257,0,0,617342.3279,739031.8902
117,2025-03-02,258,0,0,617342.3279,739031.8902
117,2025-03-03,259,4569.458304,5780.375381,621911.7862,744812.2655
117,2025-03-04,260,4569.458304,5780.375381,626481.2445,750592.6409
117,2025-03-05,261,4569.458304,5780.375381,631050.7028,756373.0163
117,2025-03-06,262,4569.458304,5780.375381,635620.1611,762153.3917
117,2025-03-07,263,4569.458304,5780.375381,640189.6194,767933.7671
117,2025-03-08,264,0,0,640189.6194,767933.7671
117,2025-03-09,265,0,0,640189.6194,767933.7671
117,2025-03-10,266,4569.458304,5780.375381,644759.0777,773714.1424
117,2025-03-11,267,4569.458304,5780.375381,649328.536,779494.5178
117,2025-03-12,268,4569.458304,5780.375381,653897.9943,785274.8932
117,2025-03-13,269,4569.458304,5780.375381,658467.4526,791055.2686
117,2025-03-14,270,4569.458304,5780.375381,663036.9109,796835.644
117,2025-03-15,271,0,0,663036.9109,796835.644
117,2025-03-16,272,0,0,663036.9109,796835.644
117,2025-03-17,273,4569.458304,5780.375381,667606.3692,802616.0193
117,2025-03-18,274,4569.458304,5780.375381,672175.8275,808396.3947
117,2025-03-19,275,4569.458304,5780.375381,676745.2858,814176.7701
117,2025-03-20,276,4569.458304,5780.375381,681314.7441,819957.1455
117,2025-03-21,277,4569.458304,5780.375381,685884.2024,825737.5209
117,2025-03-22,278,0,0,685884.2024,825737.5209
117,2025-03-23,279,0,0,685884.2024,825737.5209
117,2025-03-24,280,4569.458304,5780.375381,690453.6607,831517.8963
117,2025-03-25,281,4569.458304,5780.375381,695023.119,837298.2716
117,2025-03-26,282,4569.458304,5780.375381,699592.5773,843078.647
117,2025-03-27,283,4569.458304,5780.375381,704162.0356,848859.0224
117,2025-03-28,284,4569.458304,5780.375381,708731.4939,854639.3978
117,2025-03-29,285,0,0,708731.4939,854639.3978
117,2025-03-30,286,0,0,708731.4939,854639.3978
117,2025-03-31,287,4569.458304,5780.375381,713300.9522,860419.7732
117,2025-04-01,288,4569.458304,5780.375381,717870.4105,866200.1485
117,2025-04-02,289,4569.458304,5780.375381,722439.8688,871980.5239
117,2025-04-03,290,4569.458304,5780.375381,727009.3271,877760.8993
117,2025-04-04,291,4569.458304,5780.375381,731578.7854,883541.2747
117,2025-04-05,292,0,0,731578.7854,883541.2747
117,2025-04-06,293,0,0,731578.7854,883541.2747
117,2025-04-07,294,4569.458304,5780.375381,736148.2438,889321.6501
117,2025-04-08,295,4569.458304,5780.375381,740717.7021,895102.0254
117,2025-04-09,296,4569.458304,5780.375381,745287.1604,900882.4008
117,2025-04-10,297,4569.458304,5780.375381,749856.6187,906662.7762
117,2025-04-11,298,4569.458304,5780.375381,754426.077,912443.1516
117,2025-04-12,299,0,0,754426.077,912443.1516
117,2025-04-13,300,0,0,754426.077,912443.1516
117,2025-04-14,301,4569.458304,5780.375381,758995.5353,918223.527
117,2025-04-15,302,4569.458304,5780.375381,763564.9936,924003.9024
117,2025-04-16,303,4569.458304,5780.375381,768134.4519,929784.2777
117,2025-04-17,304,4569.458304,5780.375381,772703.9102,935564.6531
117,2025-04-18,305,285.4583036,339.6953813,772989.3685,935904.3485
117,2025-04-19,306,0,0,772989.3685,935904.3485
117,2025-04-20,307,0,0,772989.3685,935904.3485
117,2025-04-21,308,285.4583036,339.6953813,773274.8268,936244.0439
117,2025-04-22,309,285.4583036,339.6953813,773560.2851,936583.7393
117,2025-04-23,310,285.4583036,339.6953813,773845.7434,936923.4346
117,2025-04-24,311,285.4583036,339.6953813,774131.2017,937263.13
117,2025-04-25,312,285.4583036,339.6953813,774416.66,937602.8254
117,2025-04-26,313,0,0,774416.66,937602.8254
117,2025-04-27,314,0,0,774416.66,937602.8254
118,2024-07-30,1,247.1070742,298.9995598,247.1070742,298.9995598
118,2024-07-31,2,247.1070742,298.9995598,494.2141485,597.9991197
118,2024-08-01,3,247.1070742,298.9995598,741.3212227,896.9986795
118,2024-08-02,4,247.1070742,298.9995598,988.4282969,1195.998239
118,2024-08-03,5,0,0,988.4282969,1195.998239
118,2024-08-04,6,0,0,988.4282969,1195.998239
118,2024-08-05,7,1236.107074,1555.02956,2224.535371,2751.027799
118,2024-08-06,8,1236.107074,1555.02956,3460.642445,4306.057359
118,2024-08-07,9,1236.107074,1555.02956,4696.74952,5861.086919
118,2024-08-08,10,1236.107074,1555.02956,5932.856594,7416.116479
118,2024-08-09,11,1236.107074,1555.02956,7168.963668,8971.146038
118,2024-08-10,12,0,0,7168.963668,8971.146038
118,2024-08-11,13,0,0,7168.963668,8971.146038
118,2024-08-12,14,1236.107074,1555.02956,8405.070742,10526.1756
118,2024-08-13,15,1236.107074,1555.02956,9641.177817,12081.20516
118,2024-08-14,16,1236.107074,1555.02956,10877.28489,13636.23472
118,2024-08-15,17,1236.107074,1555.02956,12113.39197,15191.26428
118,2024-08-16,18,1236.107074,1555.02956,13349.49904,16746.29384
118,2024-08-17,19,0,0,13349.49904,16746.29384
118,2024-08-18,20,0,0,13349.49904,16746.29384
118,2024-08-19,21,1236.107074,1555.02956,14585.60611,18301.3234
118,2024-08-20,22,1236.107074,1555.02956,15821.71319,19856.35296
118,2024-08-21,23,1236.107074,1555.02956,17057.82026,21411.38252
118,2024-08-22,24,1236.107074,1555.02956,18293.92734,22966.41208
118,2024-08-23,25,1236.107074,1555.02956,19530.03441,24521.44164
118,2024-08-24,26,0,0,19530.03441,24521.44164
118,2024-08-25,27,0,0,19530.03441,24521.44164
118,2024-08-26,28,1236.107074,1555.02956,20766.14148,26076.4712
118,2024-08-27,29,1236.107074,1555.02956,22002.24856,27631.50076
118,2024-08-28,30,1236.107074,1555.02956,23238.35563,29186.53032
118,2024-08-29,31,1236.107074,1555.02956,24474.46271,30741.55988
118,2024-08-30,32,1236.107074,1555.02956,25710.56978,32296.58944
118,2024-08-31,33,0,0,25710.56978,32296.58944
118,2024-09-01,34,0,0,25710.56978,32296.58944
118,2024-09-02,35,1236.107074,1555.02956,26946.67686,33851.619
118,2024-09-03,36,1236.107074,1555.02956,28182.78393,35406.64856
118,2024-09-04,37,1236.107074,1555.02956,29418.891,36961.67812
118,2024-09-05,38,1236.107074,1555.02956,30654.99808,38516.70768
118,2024-09-06,39,1236.107074,1555.02956,31891.10515,40071.73723
118,2024-09-07,40,0,0,31891.10515,40071.73723
118,2024-09-08,41,0,0,31891.10515,40071.73723
118,2024-09-09,42,1236.107074,1555.02956,33127.21223,41626.76679
118,2024-09-10,43,1236.107074,1555.02956,34363.3193,43181.79635
118,2024-09-11,44,1236.107074,1555.02956,35599.42638,44736.82591
118,2024-09-12,45,1236.107074,1555.02956,36835.53345,46291.85547
118,2024-09-13,46,1236.107074,1555.02956,38071.64052,47846.88503
118,2024-09-14,47,0,0,38071.64052,47846.88503
118,2024-09-15,48,0,0,38071.64052,47846.88503
118,2024-09-16,49,1236.107074,1555.02956,39307.7476,49401.91459
118,2024-09-17,50,1236.107074,1555.02956,40543.85467,50956.94415
118,2024-09-18,51,1236.107074,1555.02956,41779.96175,52511.97371
118,2024-09-19,52,1236.107074,1555.02956,43016.06882,54067.00327
118,2024-09-20,53,1236.107074,1555.02956,44252.1759,55622.03283
118,2024-09-21,54,0,0,44252.1759,55622.03283
118,2024-09-22,55,0,0,44252.1759,55622.03283
118,2024-09-23,56,1236.107074,1555.02956,45488.28297,57177.06239
118,2024-09-24,57,1236.107074,1555.02956,46724.39004,58732.09195
118,2024-09-25,58,1236.107074,1555.02956,47960.49712,60287.12151
118,2024-09-26,59,3294.223741,4189.418893,51254.72086,64476.54041
118,2024-09-27,60,2305.223741,2933.388893,53559.9446,67409.9293
118,2024-09-28,61,0,0,53559.9446,67409.9293
118,2024-09-29,62,0,0,53559.9446,67409.9293
118,2024-09-30,63,2305.223741,2933.388893,55865.16834,70343.31819
118,2024-10-01,64,2305.223741,2933.388893,58170.39208,73276.70709
118,2024-10-02,65,2305.223741,2933.388893,60475.61582,76210.09598
118,2024-10-03,66,2305.223741,2933.388893,62780.83956,79143.48487
118,2024-10-04,67,2305.223741,2933.388893,65086.0633,82076.87376
118,2024-10-05,68,0,0,65086.0633,82076.87376
118,2024-10-06,69,0,0,65086.0633,82076.87376
118,2024-10-07,70,2305.223741,2933.388893,67391.28705,85010.26266
118,2024-10-08,71,2305.223741,2933.388893,69696.51079,87943.65155
118,2024-10-09,72,2305.223741,2933.388893,72001.73453,90877.04044
118,2024-10-10,73,2305.223741,2933.388893,74306.95827,93810.42934
118,2024-10-11,74,2305.223741,2933.388893,76612.18201,96743.81823
118,2024-10-12,75,0,0,76612.18201,96743.81823
118,2024-10-13,76,0,0,76612.18201,96743.81823
118,2024-10-14,77,2305.223741,2933.388893,78917.40575,99677.20712
118,2024-10-15,78,2305.223741,2933.388893,81222.62949,102610.596
118,2024-10-16,79,2305.223741,2933.388893,83527.85323,105543.9849
118,2024-10-17,80,2305.223741,2933.388893,85833.07697,108477.3738
118,2024-10-18,81,2305.223741,2933.388893,88138.30071,111410.7627
118,2024-10-19,82,0,0,88138.30071,111410.7627
118,2024-10-20,83,0,0,88138.30071,111410.7627
118,2024-10-21,84,2305.223741,2933.388893,90443.52445,114344.1516
118,2024-10-22,85,2305.223741,2933.388893,92748.7482,117277.5405
118,2024-10-23,86,2305.223741,2933.388893,95053.97194,120210.9294
118,2024-10-24,87,2305.223741,2933.388893,97359.19568,123144.3183
118,2024-10-25,88,2305.223741,2933.388893,99664.41942,126077.7072
118,2024-10-26,89,0,0,99664.41942,126077.7072
118,2024-10-27,90,0,0,99664.41942,126077.7072
118,2024-10-28,91,2305.223741,2933.388893,101969.6432,129011.0961
118,2024-10-29,92,2305.223741,2933.388893,104274.8669,131944.4849
118,2024-10-30,93,2305.223741,2933.388893,106580.0906,134877.8738
118,2024-10-31,94,2305.223741,2933.388893,108885.3144,137811.2627
118,2024-11-01,95,2305.223741,2933.388893,111190.5381,140744.6516
118,2024-11-02,96,0,0,111190.5381,140744.6516
118,2024-11-03,97,0,0,111190.5381,140744.6516
118,2024-11-04,98,2305.223741,2933.388893,113495.7619,143678.0405
118,2024-11-05,99,2305.223741,2933.388893,115800.9856,146611.4294
118,2024-11-06,100,2305.223741,2933.388893,118106.2093,149544.8183
118,2024-11-07,101,2305.223741,2933.388893,120411.4331,152478.2072
118,2024-11-08,102,2305.223741,2933.388893,122716.6568,155411.5961
118,2024-11-09,103,0,0,122716.6568,155411.5961
118,2024-11-10,104,0,0,122716.6568,155411.5961
118,2024-11-11,105,2305.223741,2933.388893,125021.8806,158344.985
118,2024-11-12,106,2305.223741,2933.388893,127327.1043,161278.3739
118,2024-11-13,107,2305.223741,2933.388893,129632.328,164211.7628
118,2024-11-14,108,2305.223741,2933.388893,131937.5518,167145.1517
118,2024-11-15,109,2305.223741,2933.388893,134242.7755,170078.5406
118,2024-11-16,110,0,0,134242.7755,170078.5406
118,2024-11-17,111,0,0,134242.7755,170078.5406
118,2024-11-18,112,2305.223741,2933.388893,136547.9993,173011.9295
118,2024-11-19,113,2305.223741,2933.388893,138853.223,175945.3183
118,2024-11-20,114,2305.223741,2933.388893,141158.4468,178878.7072
118,2024-11-21,115,2305.223741,2933.388893,143463.6705,181812.0961
118,2024-11-22,116,2305.223741,2933.388893,145768.8942,184745.485
118,2024-11-23,117,0,0,145768.8942,184745.485
118,2024-11-24,118,0,0,145768.8942,184745.485
118,2024-11-25,119,2305.223741,2933.388893,148074.118,187678.8739
118,2024-11-26,120,2305.223741,2933.388893,150379.3417,190612.2628
118,2024-11-27,121,2305.223741,2933.388893,152684.5655,193545.6517
118,2024-11-28,122,4418.608356,5532.85197,157103.1738,199078.5037
118,2024-11-29,123,4418.608356,5532.85197,161521.7822,204611.3556
118,2024-11-30,124,0,0,161521.7822,204611.3556
118,2024-12-01,125,0,0,161521.7822,204611.3556
118,2024-12-02,126,4418.608356,5532.85197,165940.3905,210144.2076
118,2024-12-03,127,4418.608356,5532.85197,170358.9989,215677.0596
118,2024-12-04,128,4418.608356,5532.85197,174777.6072,221209.9116
118,2024-12-05,129,4418.608356,5532.85197,179196.2156,226742.7635
118,2024-12-06,130,4418.608356,5532.85197,183614.824,232275.6155
118,2024-12-07,131,0,0,183614.824,232275.6155
118,2024-12-08,132,0,0,183614.824,232275.6155
118,2024-12-09,133,6527.608356,7958.20197,190142.4323,240233.8175
118,2024-12-10,134,6527.608356,7958.20197,196670.0407,248192.0194
118,2024-12-11,135,6527.608356,7958.20197,203197.649,256150.2214
118,2024-12-12,136,6527.608356,7958.20197,209725.2574,264108.4234
118,2024-12-13,137,6527.608356,7958.20197,216252.8657,272066.6253
118,2024-12-14,138,0,0,216252.8657,272066.6253
118,2024-12-15,139,0,0,216252.8657,272066.6253
118,2024-12-16,140,6527.608356,7958.20197,222780.4741,280024.8273
118,2024-12-17,141,6527.608356,7958.20197,229308.0824,287983.0293
118,2024-12-18,142,6527.608356,7958.20197,235835.6908,295941.2313
118,2024-12-19,143,4469.49169,5323.812637,240305.1825,301265.0439
118,2024-12-20,144,4469.49169,5323.812637,244774.6742,306588.8565
118,2024-12-21,145,0,0,244774.6742,306588.8565
118,2024-12-22,146,0,0,244774.6742,306588.8565
118,2024-12-23,147,4469.49169,5323.812637,249244.1659,311912.6692
118,2024-12-24,148,4469.49169,5323.812637,253713.6576,317236.4818
118,2024-12-25,149,4469.49169,5323.812637,258183.1493,322560.2944
118,2024-12-26,150,4469.49169,5323.812637,262652.6409,327884.1071
118,2024-12-27,151,4469.49169,5323.812637,267122.1326,333207.9197
118,2024-12-28,152,0,0,267122.1326,333207.9197
118,2024-12-29,153,0,0,267122.1326,333207.9197
118,2024-12-30,154,4469.49169,5323.812637,271591.6243,338531.7324
118,2024-12-31,155,4469.49169,5323.812637,276061.116,343855.545
118,2025-01-01,156,4469.49169,5323.812637,280530.6077,349179.3576
118,2025-01-02,157,4469.49169,5323.812637,285000.0994,354503.1703
118,2025-01-03,158,4469.49169,5323.812637,289469.5911,359826.9829
118,2025-01-04,159,0,0,289469.5911,359826.9829
118,2025-01-05,160,0,0,289469.5911,359826.9829
118,2025-01-06,161,4469.49169,5323.812637,293939.0828,365150.7955
118,2025-01-07,162,4469.49169,5323.812637,298408.5745,370474.6082
118,2025-01-08,163,4469.49169,5323.812637,302878.0661,375798.4208
118,2025-01-09,164,4469.49169,5323.812637,307347.5578,381122.2334
118,2025-01-10,165,4469.49169,5323.812637,311817.0495,386446.0461
118,2025-01-11,166,0,0,311817.0495,386446.0461
118,2025-01-12,167,0,0,311817.0495,386446.0461
118,2025-01-13,168,4469.49169,5323.812637,316286.5412,391769.8587
118,2025-01-14,169,4469.49169,5323.812637,320756.0329,397093.6714
118,2025-01-15,170,4469.49169,5323.812637,325225.5246,402417.484
118,2025-01-16,171,4469.49169,5323.812637,329695.0163,407741.2966
118,2025-01-17,172,4469.49169,5323.812637,334164.508,413065.1093
118,2025-01-18,173,0,0,334164.508,413065.1093
118,2025-01-19,174,0,0,334164.508,413065.1093
118,2025-01-20,175,4469.49169,5323.812637,338633.9997,418388.9219
118,2025-01-21,176,4469.49169,5323.812637,343103.4914,423712.7345
118,2025-01-22,177,2356.107074,2724.34956,345459.5984,426437.0841
118,2025-01-23,178,2356.107074,2724.34956,347815.7055,429161.4337
118,2025-01-24,179,2356.107074,2724.34956,350171.8126,431885.7832
118,2025-01-25,180,0,0,350171.8126,431885.7832
118,2025-01-26,181,0,0,350171.8126,431885.7832
118,2025-01-27,182,2356.107074,2724.34956,352527.9197,434610.1328
118,2025-01-28,183,2356.107074,2724.34956,354884.0267,437334.4823
118,2025-01-29,184,2356.107074,2724.34956,357240.1338,440058.8319
118,2025-01-30,185,2356.107074,2724.34956,359596.2409,442783.1815
118,2025-01-31,186,2356.107074,2724.34956,361952.3479,445507.531
118,2025-02-01,187,0,0,361952.3479,445507.531
118,2025-02-02,188,0,0,361952.3479,445507.531
118,2025-02-03,189,2356.107074,2724.34956,364308.455,448231.8806
118,2025-02-04,190,2356.107074,2724.34956,366664.5621,450956.2301
118,2025-02-05,191,2356.107074,2724.34956,369020.6692,453680.5797
118,2025-02-06,192,2356.107074,2724.34956,371376.7762,456404.9293
118,2025-02-07,193,2356.107074,2724.34956,373732.8833,459129.2788
118,2025-02-08,194,0,0,373732.8833,459129.2788
118,2025-02-09,195,0,0,373732.8833,459129.2788
118,2025-02-10,196,2356.107074,2724.34956,376088.9904,461853.6284
118,2025-02-11,197,2356.107074,2724.34956,378445.0975,464577.9779
118,2025-02-12,198,2356.107074,2724.34956,380801.2045,467302.3275
118,2025-02-13,199,2356.107074,2724.34956,383157.3116,470026.6771
118,2025-02-14,200,2356.107074,2724.34956,385513.4187,472751.0266
118,2025-02-15,201,0,0,385513.4187,472751.0266
118,2025-02-16,202,0,0,385513.4187,472751.0266
118,2025-02-17,203,2356.107074,2724.34956,387869.5258,475475.3762
118,2025-02-18,204,2356.107074,2724.34956,390225.6328,478199.7257
118,2025-02-19,205,2356.107074,2724.34956,392581.7399,480924.0753
118,2025-02-20,206,2356.107074,2724.34956,394937.847,483648.4249
118,2025-02-21,207,2356.107074,2724.34956,397293.9541,486372.7744
118,2025-02-22,208,0,0,397293.9541,486372.7744
118,2025-02-23,209,0,0,397293.9541,486372.7744
118,2025-02-24,210,2356.107074,2724.34956,399650.0611,489097.124
118,2025-02-25,211,2356.107074,2724.34956,402006.1682,491821.4735
118,2025-02-26,212,2356.107074,2724.34956,404362.2753,494545.8231
118,2025-02-27,213,2356.107074,2724.34956,406718.3824,497270.1727
118,2025-02-28,214,2356.107074,2724.34956,409074.4894,499994.5222
118,2025-03-01,215,0,0,409074.4894,499994.5222
118,2025-03-02,216,0,0,409074.4894,499994.5222
118,2025-03-03,217,2356.107074,2724.34956,411430.5965,502718.8718
118,2025-03-04,218,2356.107074,2724.34956,413786.7036,505443.2213
118,2025-03-05,219,2356.107074,2724.34956,416142.8107,508167.5709
118,2025-03-06,220,2356.107074,2724.34956,418498.9177,510891.9205
118,2025-03-07,221,2356.107074,2724.34956,420855.0248,513616.27
118,2025-03-08,222,0,0,420855.0248,513616.27
118,2025-03-09,223,0,0,420855.0248,513616.27
118,2025-03-10,224,2356.107074,2724.34956,423211.1319,516340.6196
118,2025-03-11,225,2356.107074,2724.34956,425567.239,519064.9691
118,2025-03-12,226,2356.107074,2724.34956,427923.346,521789.3187
118,2025-03-13,227,2356.107074,2724.34956,430279.4531,524513.6683
118,2025-03-14,228,2356.107074,2724.34956,432635.5602,527238.0178
118,2025-03-15,229,0,0,432635.5602,527238.0178
118,2025-03-16,230,0,0,432635.5602,527238.0178
118,2025-03-17,231,2356.107074,2724.34956,434991.6672,529962.3674
118,2025-03-18,232,2356.107074,2724.34956,437347.7743,532686.7169
118,2025-03-19,233,2356.107074,2724.34956,439703.8814,535411.0665
118,2025-03-20,234,2356.107074,2724.34956,442059.9885,538135.4161
118,2025-03-21,235,2356.107074,2724.34956,444416.0955,540859.7656
118,2025-03-22,236,0,0,444416.0955,540859.7656
118,2025-03-23,237,0,0,444416.0955,540859.7656
118,2025-03-24,238,2356.107074,2724.34956,446772.2026,543584.1152
118,2025-03-25,239,2356.107074,2724.34956,449128.3097,546308.4647
118,2025-03-26,240,2356.107074,2724.34956,451484.4168,549032.8143
